,id,lot_frontage,lot_area,lot_shape,neighborhood,overall_qual,mas_vnr_area,exter_qual,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,total_bsmt_sf,heating_qc,electrical,gr_liv_area,bsmt_full_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,functional,fireplaces,fireplace_qu,garage_finish,garage_area,garage_qual,paved_drive,wood_deck_sf,saleprice,total_porch_area,age_sold
1663,2255,82.0,8410,1,12,6,0.0,3,CBlock,4.0,3.0,3.0,5.0,970.0,3,4,1026,1.0,1,0,2,1,3,7,1,1.0,1.0,528.0,3.0,2,193,143000,0,33.0
1664,1170,42.0,4385,1,21,9,0.0,4,PConc,5.0,3.0,3.0,6.0,1419.0,5,4,1419,1.0,1,1,2,1,5,7,1,3.0,3.0,588.0,3.0,2,155,290000,58,7.0
1665,45,100.0,12919,1,26,9,309.0,5,PConc,5.0,3.0,4.0,6.0,2330.0,5,4,2364,1.0,2,1,2,1,5,7,2,4.0,3.0,820.0,3.0,2,0,611657,67,1.0
1666,836,82.0,12464,2,18,5,0.0,3,PConc,4.0,3.0,1.0,6.0,1040.0,4,4,1040,1.0,1,0,3,1,4,7,0,0.0,1.0,576.0,3.0,2,168,152000,0,13.0
1667,8,43.0,5005,1,27,8,0.0,4,PConc,4.0,3.0,1.0,5.0,1280.0,5,4,1280,0.0,2,0,2,1,4,7,0,0.0,2.0,506.0,3.0,2,0,191500,226,18.0
1668,1704,76.0,9591,0,26,8,309.0,4,PConc,5.0,3.0,3.0,1.0,1143.0,5,4,2473,0.0,2,1,4,1,4,7,1,4.0,2.0,852.0,3.0,2,192,317000,151,3.0
1669,2068,70.0,6960,0,8,7,0.0,3,BrkTil,3.0,3.0,1.0,5.0,680.0,5,3,1302,0.0,1,1,2,1,4,7,2,4.0,1.0,224.0,3.0,2,0,165250,126,67.0
1670,1488,75.0,9825,0,5,5,0.0,3,CBlock,3.0,3.0,1.0,3.0,1092.0,3,4,1092,0.0,1,0,3,1,3,7,0,0.0,1.0,264.0,3.0,2,259,123000,161,42.0
1671,1391,88.0,14175,0,8,6,0.0,3,CBlock,3.0,4.0,4.0,6.0,988.0,3,3,1188,1.0,1,0,1,1,3,7,1,3.0,1.0,621.0,3.0,2,102,185000,320,52.0
1672,2633,74.0,7400,0,11,7,0.0,3,CBlock,3.0,3.0,1.0,2.0,1045.0,4,4,1045,1.0,1,0,3,1,3,7,0,0.0,1.0,528.0,3.0,2,0,120000,0,44.0
1673,1872,88.0,10738,1,16,6,0.0,3,CBlock,3.0,3.0,1.0,5.0,1093.0,4,4,1093,1.0,2,0,3,1,3,7,1,2.0,2.0,484.0,3.0,2,224,158500,0,41.0
1674,1138,65.0,8366,1,13,6,0.0,4,PConc,4.0,3.0,1.0,1.0,798.0,5,4,1640,0.0,2,1,3,1,4,7,0,0.0,2.0,520.0,3.0,2,138,173000,45,4.0
1675,1899,70.0,9842,0,11,4,0.0,3,Slab,0.0,0.0,0.0,0.0,0.0,3,4,1224,0.0,2,0,2,2,3,7,0,0.0,1.0,462.0,3.0,2,0,101800,0,45.0
1676,915,60.0,7200,0,6,7,0.0,4,PConc,4.0,4.0,1.0,5.0,560.0,5,4,1135,1.0,1,0,3,1,4,7,0,0.0,2.0,576.0,3.0,2,256,155000,0,73.0
1677,660,60.0,10230,0,3,5,0.0,3,BrkTil,3.0,3.0,1.0,1.0,1054.0,5,4,1078,0.0,1,0,3,1,5,7,0,0.0,1.0,264.0,3.0,0,0,125000,112,84.0
1678,2004,52.0,8626,0,3,4,1.0,3,CBlock,0.0,0.0,0.0,0.0,0.0,4,4,968,0.0,1,0,2,1,3,7,0,0.0,1.0,331.0,2.0,2,0,104500,0,51.0
1679,443,74.0,8834,0,26,9,216.0,4,PConc,5.0,3.0,1.0,6.0,1462.0,5,4,2224,1.0,2,1,4,1,5,7,1,4.0,3.0,738.0,3.0,2,184,350000,0,5.0
1680,2627,60.0,8544,0,11,3,0.0,3,CBlock,0.0,0.0,0.0,0.0,0.0,4,2,1040,0.0,2,0,2,2,3,7,0,0.0,1.0,400.0,3.0,2,0,93500,0,56.0
1681,1438,68.0,9179,1,18,7,158.0,4,PConc,4.0,3.0,1.0,6.0,873.0,5,4,1790,1.0,2,1,3,1,4,7,0,0.0,2.0,588.0,3.0,2,0,193000,88,9.0
1682,1525,79.0,11526,1,19,6,0.0,3,BrkTil,5.0,3.0,1.0,1.0,588.0,2,4,2555,0.0,2,0,3,1,3,6,1,4.0,3.0,672.0,3.0,2,413,191000,0,86.0
1683,2644,70.0,5684,0,3,6,0.0,3,BrkTil,3.0,3.0,1.0,1.0,813.0,5,3,813,0.0,1,0,2,1,4,7,0,0.0,1.0,270.0,2.0,0,0,110000,113,76.0
1684,866,74.08519626805212,11885,0,18,8,108.0,4,PConc,4.0,3.0,3.0,6.0,1299.0,5,4,1872,1.0,2,1,3,1,5,7,1,3.0,2.0,531.0,3.0,2,160,261500,122,8.0
1685,620,80.0,9600,0,11,5,0.0,3,CBlock,3.0,3.0,1.0,3.0,1050.0,4,4,1050,0.0,1,0,2,1,3,7,0,0.0,1.0,338.0,3.0,2,0,128900,0,53.0
1686,2451,114.0,17242,1,25,9,309.0,4,PConc,5.0,3.0,4.0,3.0,1733.0,5,4,3500,1.0,3,1,4,1,5,7,1,3.0,2.0,959.0,3.0,2,413,584500,296,13.0
1687,2186,75.0,10215,0,5,4,132.0,3,PConc,3.0,3.0,1.0,5.0,864.0,5,4,948,0.0,1,0,3,1,3,7,0,0.0,1.0,248.0,3.0,2,0,111000,0,53.0
1688,2025,60.0,8550,0,4,5,0.0,3,PConc,2.0,3.0,1.0,1.0,750.0,3,4,1316,0.0,1,0,4,1,3,7,0,0.0,1.0,576.0,3.0,2,0,90000,0,81.0
1689,1916,95.98579167644533,18450,1,11,6,113.0,3,CBlock,4.0,3.0,1.0,2.0,1021.0,3,4,2380,0.0,2,1,3,1,3,1,1,1.0,1.0,596.0,3.0,2,0,129000,265,42.0
1690,1542,58.02075775092731,14778,1,19,6,72.0,4,CBlock,3.0,3.0,1.0,4.0,1296.0,5,4,1640,1.0,1,0,3,1,4,7,1,4.0,1.0,924.0,3.0,2,108,224000,216,54.0
1691,1163,30.0,3180,0,21,6,0.0,4,PConc,4.0,3.0,1.0,6.0,600.0,5,4,1200,1.0,2,1,2,1,4,7,0,0.0,2.0,480.0,3.0,2,0,165000,166,3.0
1692,205,52.0,3068,0,3,6,0.0,3,BrkTil,3.0,3.0,1.0,1.0,662.0,5,4,1324,0.0,1,0,3,1,3,7,0,0.0,1.0,180.0,3.0,2,0,122000,112,90.0
1693,2261,68.0,8298,1,22,8,0.0,4,PConc,4.0,3.0,3.0,6.0,1546.0,5,4,1564,0.0,2,0,2,1,5,7,1,4.0,2.0,502.0,3.0,2,132,267300,0,1.0
1694,423,104.0,13518,0,26,9,309.0,5,PConc,5.0,3.0,1.0,1.0,1926.0,5,4,3140,0.0,3,1,4,1,5,7,2,4.0,3.0,820.0,3.0,2,144,485000,78,1.0
1695,2687,90.0,19950,3,3,6,0.0,3,CBlock,3.0,3.0,1.0,1.0,1595.0,3,4,2486,0.0,2,0,5,1,3,7,1,4.0,1.0,576.0,3.0,2,0,220000,0,44.0
1696,1436,93.35620196060015,13142,1,18,6,128.0,3,PConc,4.0,3.0,1.0,6.0,864.0,5,4,1771,1.0,2,1,3,1,4,7,0,0.0,2.0,600.0,3.0,2,0,215700,96,11.0
1697,444,107.0,11362,1,26,8,42.0,4,PConc,5.0,3.0,2.0,6.0,1836.0,5,4,1836,1.0,2,0,3,1,4,7,1,4.0,3.0,862.0,3.0,2,125,280000,185,5.0
1698,1067,92.0,10845,1,26,8,309.0,4,PConc,4.0,3.0,2.0,6.0,1603.0,5,4,1575,1.0,2,0,2,1,4,7,1,3.0,3.0,732.0,3.0,2,216,284000,28,5.0
1699,2290,24.0,2304,0,0,4,0.0,3,CBlock,4.0,3.0,3.0,4.0,630.0,4,4,630,1.0,1,0,1,1,3,7,0,0.0,0.0,0.0,0.0,2,0,84500,0,37.0
1700,168,80.0,9760,0,11,6,218.0,3,CBlock,3.0,3.0,4.0,4.0,1395.0,3,4,1395,1.0,1,0,2,1,3,6,1,3.0,2.0,440.0,3.0,2,413,192000,353,47.0
1701,2643,66.0,3960,0,3,7,0.0,3,BrkTil,3.0,3.0,1.0,1.0,502.0,3,4,1004,0.0,1,0,2,1,4,7,1,1.0,1.0,200.0,2.0,0,280,105000,68,76.0
1702,2802,70.0,9100,0,18,7,0.0,4,PConc,4.0,3.0,1.0,6.0,1860.0,5,4,1836,0.0,2,0,3,1,4,7,1,4.0,3.0,484.0,3.0,2,120,216837,33,2.0
1703,1224,80.0,9600,0,11,5,203.0,2,CBlock,3.0,3.0,1.0,3.0,1296.0,3,4,1496,0.0,2,0,3,1,4,7,0,0.0,2.0,450.0,3.0,2,0,141500,22,48.0
1704,1382,57.0,9764,1,8,5,0.0,3,CBlock,3.0,3.0,1.0,4.0,894.0,5,4,894,1.0,1,0,3,1,4,7,0,0.0,2.0,450.0,3.0,2,0,130000,0,41.0
1705,853,60.0,8430,0,18,5,136.0,3,CBlock,4.0,3.0,1.0,3.0,1040.0,3,4,1040,0.0,2,0,3,1,3,7,0,0.0,0.0,0.0,0.0,2,0,124000,0,31.0
1706,2237,50.0,9060,0,1,5,0.0,3,BrkTil,4.0,3.0,1.0,5.0,859.0,5,4,1828,0.0,2,0,3,1,4,7,0,0.0,0.0,0.0,0.0,2,174,150909,212,84.0
1707,2585,66.0,12778,0,11,5,0.0,3,CBlock,3.0,3.0,1.0,6.0,1008.0,5,3,1008,1.0,1,0,2,1,3,7,0,0.0,2.0,280.0,3.0,2,0,139500,154,54.0
1708,2193,60.0,8172,0,5,4,0.0,3,CBlock,3.0,3.0,1.0,5.0,864.0,3,4,864,1.0,1,0,3,1,3,7,0,0.0,1.0,528.0,3.0,0,196,79275,0,52.0
1709,2262,64.0,9037,1,22,8,32.0,4,PConc,4.0,3.0,3.0,6.0,1476.0,5,4,1484,0.0,2,0,2,1,5,7,1,4.0,2.0,472.0,3.0,2,120,265900,33,1.0
1710,1528,52.0,6292,0,6,6,0.0,3,BrkTil,4.0,3.0,2.0,3.0,768.0,3,4,790,0.0,1,0,2,1,3,7,0,0.0,1.0,160.0,2.0,2,0,91000,141,78.0
1711,370,85.0,11900,0,15,5,157.0,3,PConc,4.0,3.0,1.0,5.0,1122.0,5,4,1934,1.0,2,1,3,1,3,7,1,3.0,1.0,567.0,3.0,1,0,185000,362,32.0
1712,2629,70.0,7945,0,11,5,0.0,3,CBlock,3.0,3.0,1.0,5.0,1150.0,5,3,1150,1.0,1,0,3,1,3,7,0,0.0,2.0,300.0,3.0,2,0,141000,0,47.0
1713,1703,117.0,16659,1,26,8,0.0,4,PConc,4.0,3.0,1.0,1.0,1582.0,5,4,2152,0.0,2,1,3,1,4,7,1,4.0,1.0,728.0,3.0,2,0,260116,362,0.0
1714,793,50.0,9340,0,5,4,0.0,3,CBlock,3.0,3.0,1.0,3.0,672.0,3,4,672,1.0,1,0,2,1,3,7,0,0.0,1.0,234.0,3.0,0,0,113000,113,68.0
1715,1429,74.68612416967792,11454,2,13,8,302.0,4,PConc,4.0,3.0,4.0,6.0,1401.0,5,4,1511,1.0,2,0,3,1,4,7,1,2.0,3.0,811.0,3.0,2,168,225000,42,13.0
1716,648,80.0,8480,0,11,5,0.0,3,CBlock,3.0,3.0,1.0,4.0,793.0,3,4,793,1.0,1,0,2,1,2,7,0,0.0,1.0,240.0,3.0,2,0,113000,0,64.0
1717,279,65.0,6305,0,5,6,0.0,3,CBlock,3.0,3.0,3.0,5.0,1008.0,3,4,1096,1.0,1,0,3,1,3,7,1,2.0,1.0,352.0,3.0,2,0,125200,0,35.0
1718,1705,82.0,9709,1,26,8,120.0,5,PConc,5.0,3.0,4.0,6.0,918.0,5,4,2100,1.0,2,1,3,1,5,7,2,4.0,3.0,786.0,3.0,2,172,319500,104,0.0
1719,1257,60.0,10930,0,11,5,0.0,3,CBlock,3.0,3.0,1.0,4.0,913.0,3,3,1558,1.0,1,1,3,1,3,7,1,3.0,1.0,288.0,3.0,2,0,140000,0,63.0
1720,2894,117.0,19950,1,22,6,0.0,3,CBlock,4.0,3.0,4.0,4.0,1632.0,3,4,1650,1.0,1,0,2,1,3,7,2,4.0,1.0,518.0,3.0,2,0,250764,138,48.0
1721,1062,74.0,8899,0,26,8,108.0,5,PConc,4.0,3.0,3.0,6.0,948.0,5,4,2088,0.0,2,1,4,1,4,7,1,4.0,3.0,656.0,3.0,2,100,250000,24,1.0
1722,1729,65.0,10237,0,15,6,0.0,4,PConc,4.0,3.0,1.0,1.0,768.0,5,4,1536,0.0,2,1,3,1,4,7,1,4.0,3.0,400.0,3.0,2,100,176000,38,2.0
1723,1925,80.0,9736,0,11,6,289.0,3,CBlock,3.0,3.0,1.0,4.0,1331.0,4,4,1721,0.0,1,0,4,1,3,7,3,3.0,1.0,464.0,3.0,2,0,174850,0,50.0
1724,415,24.0,2364,0,9,6,0.0,3,CBlock,4.0,3.0,1.0,5.0,804.0,3,4,1548,0.0,2,1,3,1,3,7,1,3.0,1.0,440.0,3.0,2,108,147000,0,31.0
1725,78,55.0,7892,0,13,6,0.0,3,CBlock,4.0,3.0,1.0,1.0,918.0,3,4,918,0.0,2,0,2,1,3,7,1,3.0,1.0,264.0,3.0,2,28,99500,0,31.0
1726,428,95.0,12350,0,26,9,0.0,4,PConc,5.0,3.0,1.0,6.0,1365.0,5,4,2690,1.0,2,1,3,1,5,7,1,4.0,2.0,864.0,3.0,2,0,398800,197,0.0
1727,1756,62.0,7917,0,15,6,0.0,3,PConc,4.0,3.0,1.0,1.0,953.0,5,4,1647,0.0,2,1,3,1,3,7,1,3.0,2.0,460.0,3.0,2,0,175000,40,8.0
1728,1280,60.0,7200,0,11,5,0.0,3,CBlock,3.0,3.0,1.0,1.0,825.0,3,3,825,0.0,1,0,2,1,3,7,0,0.0,1.0,350.0,3.0,2,0,109500,0,54.0
1729,1928,73.6436532647862,12155,3,11,6,0.0,3,CBlock,4.0,3.0,1.0,2.0,1657.0,4,4,1657,0.0,2,0,3,1,3,7,1,3.0,1.0,484.0,3.0,2,0,163500,147,37.0
1730,2671,73.93033376140696,7446,0,4,4,0.0,3,CBlock,3.0,3.0,1.0,3.0,788.0,3,3,788,0.0,1,0,2,1,3,7,2,3.0,0.0,0.0,0.0,2,0,100000,0,65.0
1731,2501,105.0,11025,0,25,8,309.0,4,PConc,5.0,3.0,4.0,6.0,1334.0,5,4,2826,1.0,2,1,3,1,4,7,3,3.0,2.0,888.0,3.0,2,177,334000,362,14.0
1732,225,65.0,7832,0,8,5,0.0,3,CBlock,3.0,3.0,1.0,6.0,864.0,5,4,864,1.0,1,0,2,1,3,7,0,0.0,1.0,280.0,3.0,2,226,137250,0,42.0
1733,2317,117.0,19378,1,15,7,309.0,4,PConc,4.0,3.0,2.0,6.0,1392.0,5,4,2462,1.0,2,1,4,1,4,7,1,4.0,2.0,576.0,3.0,2,239,320000,300,1.0
1734,160,83.92433024958696,9830,1,11,5,0.0,3,CBlock,3.0,3.0,1.0,5.0,1063.0,5,4,1287,1.0,1,0,3,1,4,7,1,4.0,3.0,576.0,3.0,2,364,162000,199,51.0
1735,100,42.119909997717585,4403,2,21,7,309.0,5,PConc,5.0,3.0,3.0,6.0,1470.0,5,4,1478,1.0,2,1,2,1,4,7,1,4.0,3.0,484.0,3.0,2,0,222000,144,1.0
1736,482,66.7219288436037,8174,1,15,7,0.0,4,PConc,4.0,3.0,1.0,6.0,698.0,5,4,1342,1.0,2,1,3,1,4,7,1,3.0,3.0,393.0,3.0,2,100,178000,56,6.0
1737,177,60.0,7200,0,3,5,294.0,3,CBlock,3.0,3.0,1.0,4.0,788.0,3,4,804,1.0,1,0,2,1,4,7,2,4.0,1.0,240.0,3.0,2,0,119000,154,70.0
1738,1971,69.0,7590,0,11,5,288.0,3,CBlock,3.0,3.0,1.0,5.0,864.0,3,4,1812,0.0,2,0,4,1,3,7,1,3.0,2.0,264.0,3.0,2,0,169500,168,45.0
1739,484,68.49040478941868,8795,1,15,7,0.0,4,PConc,4.0,3.0,1.0,6.0,952.0,5,4,2256,0.0,2,1,4,1,4,7,1,3.0,3.0,554.0,3.0,2,224,236000,54,9.0
1740,1561,44.0,3843,1,19,8,186.0,5,PConc,5.0,3.0,4.0,6.0,1596.0,5,4,1648,1.0,2,0,2,1,5,7,1,4.0,3.0,525.0,3.0,2,162,294464,206,1.0
1741,992,85.0,11075,0,11,6,0.0,3,CBlock,2.0,3.0,2.0,5.0,952.0,3,4,2112,0.0,2,1,4,1,3,7,2,4.0,1.0,576.0,3.0,2,280,206900,0,39.0
1742,73,76.0,10142,1,13,7,0.0,4,PConc,4.0,3.0,1.0,6.0,956.0,5,4,2084,1.0,2,1,4,1,4,7,0,0.0,2.0,618.0,3.0,2,0,233000,45,6.0
1743,2646,56.0,7741,0,3,6,0.0,3,BrkTil,3.0,2.0,1.0,4.0,1032.0,4,3,1032,0.0,1,0,2,1,3,7,0,0.0,1.0,280.0,3.0,2,0,108000,112,82.0
1744,994,65.0,8139,0,15,6,119.0,3,PConc,4.0,3.0,1.0,5.0,680.0,4,4,1470,0.0,2,1,3,1,3,7,1,3.0,3.0,420.0,3.0,2,192,165000,49,13.0
1745,2138,45.0,8982,1,18,5,0.0,3,CBlock,4.0,3.0,3.0,5.0,1040.0,3,4,1040,0.0,1,1,3,1,3,7,0,0.0,1.0,748.0,3.0,2,0,134900,0,30.0
1746,2013,51.0,6120,0,4,5,0.0,4,BrkTil,3.0,3.0,1.0,1.0,884.0,5,4,884,0.0,1,0,2,1,3,7,0,0.0,1.0,240.0,3.0,2,0,113000,136,68.0
1747,2126,70.0,16561,2,18,5,0.0,3,PConc,4.0,3.0,1.0,5.0,1097.0,5,4,1097,1.0,1,1,3,1,3,7,0,0.0,1.0,242.0,3.0,2,306,147900,0,11.0
1748,898,56.0,4060,0,5,5,0.0,3,PConc,2.0,3.0,1.0,1.0,864.0,5,4,864,0.0,1,0,2,1,3,7,0,0.0,0.0,0.0,0.0,2,0,99900,96,87.0
1749,1048,24.0,2308,0,9,6,0.0,3,CBlock,4.0,3.0,1.0,5.0,855.0,4,4,1456,0.0,2,1,4,1,3,7,0,0.0,2.0,460.0,3.0,2,0,143000,0,33.0
1750,2676,52.0,6240,0,4,6,0.0,3,PConc,3.0,3.0,1.0,1.0,816.0,3,4,1176,0.0,1,0,3,1,3,7,1,4.0,1.0,528.0,3.0,2,112,114500,0,72.0
1751,2498,68.47331806530451,8789,1,8,5,0.0,3,CBlock,3.0,3.0,2.0,3.0,912.0,3,4,941,0.0,1,0,3,1,3,7,1,1.0,1.0,288.0,3.0,2,64,129200,0,39.0
1752,1560,64.0,5587,1,19,8,186.0,5,PConc,5.0,3.0,4.0,6.0,1600.0,5,4,1652,1.0,2,0,2,1,4,7,1,4.0,3.0,482.0,3.0,2,162,392500,206,0.0
1753,296,66.0,9042,0,19,7,0.0,5,Stone,3.0,4.0,1.0,6.0,1152.0,5,4,2340,0.0,2,0,4,1,4,7,2,4.0,2.0,252.0,3.0,2,0,266500,60,69.0
1754,354,57.0,8923,1,15,7,0.0,4,PConc,4.0,3.0,1.0,6.0,384.0,4,4,1382,0.0,2,1,3,1,3,7,1,3.0,3.0,396.0,3.0,2,256,177500,0,11.0
1755,970,75.0,12518,1,12,5,182.0,3,CBlock,3.0,3.0,1.0,5.0,1008.0,4,4,1008,0.0,1,0,3,1,4,7,0,0.0,1.0,384.0,3.0,2,144,139500,0,41.0
1756,884,85.0,11069,0,18,6,0.0,4,PConc,4.0,3.0,1.0,1.0,608.0,5,4,1396,0.0,2,1,3,1,4,7,1,4.0,3.0,440.0,3.0,2,100,170000,36,2.0
1757,1894,80.0,8800,0,11,6,306.0,3,CBlock,3.0,3.0,1.0,5.0,845.0,5,4,2154,0.0,2,1,5,1,3,7,1,4.0,2.0,539.0,3.0,2,0,224500,161,43.0
1758,450,96.0,13262,1,26,8,186.0,4,PConc,4.0,3.0,1.0,1.0,1082.0,5,4,2400,0.0,3,1,4,1,4,7,1,4.0,3.0,730.0,3.0,2,114,290000,40,6.0
1759,2031,74.81884341534297,7758,0,1,7,309.0,3,PConc,3.0,3.0,1.0,2.0,1040.0,5,2,1818,0.0,1,1,4,1,3,7,2,3.0,1.0,240.0,3.0,2,0,169500,184,76.0
1760,949,43.0,12118,1,12,7,108.0,4,PConc,5.0,3.0,2.0,1.0,1710.0,5,4,1710,0.0,2,0,3,1,4,7,1,4.0,3.0,550.0,3.0,2,100,240000,228,5.0
1761,1907,80.0,9600,0,11,5,176.0,3,CBlock,3.0,3.0,1.0,4.0,1078.0,5,4,1150,1.0,1,0,2,1,3,7,0,0.0,3.0,288.0,3.0,2,0,144000,175,52.0
1762,1906,100.0,9500,0,11,6,272.0,3,CBlock,3.0,3.0,1.0,3.0,816.0,3,4,1977,0.0,1,1,4,1,3,7,1,3.0,2.0,540.0,3.0,2,0,165000,52,43.0
1763,549,50.0,7175,0,13,6,0.0,4,PConc,4.0,3.0,1.0,1.0,1332.0,4,4,1332,0.0,2,0,2,1,4,7,0,0.0,2.0,542.0,3.0,2,0,145000,60,19.0
1764,243,47.83137460418662,11200,1,5,5,0.0,3,CBlock,3.0,3.0,2.0,1.0,1250.0,5,4,1298,0.0,2,0,3,1,3,7,0,0.0,1.0,504.0,3.0,0,0,114000,144,46.0
1765,1697,110.0,14226,0,26,8,309.0,4,PConc,4.0,3.0,3.0,1.0,1935.0,4,4,1973,0.0,2,0,3,1,4,7,1,4.0,3.0,895.0,3.0,2,315,395000,45,1.0
1766,2365,24.0,2760,0,2,6,309.0,3,CBlock,3.0,3.0,1.0,1.0,525.0,3,4,1092,0.0,1,1,3,1,3,7,0,0.0,1.0,440.0,3.0,2,0,105500,0,33.0
1767,310,85.0,11050,0,12,8,0.0,4,PConc,4.0,3.0,1.0,6.0,1049.0,5,4,1916,1.0,2,1,3,1,4,7,1,3.0,1.0,741.0,3.0,2,0,254900,70,12.0
1768,1961,60.0,7200,0,11,5,0.0,3,CBlock,3.0,3.0,1.0,2.0,864.0,2,3,1238,0.0,1,1,3,1,3,5,1,3.0,1.0,357.0,3.0,2,0,102000,171,57.0
1769,849,79.0,12420,0,18,7,0.0,4,PConc,4.0,3.0,1.0,6.0,944.0,5,4,1840,1.0,2,1,3,1,4,7,0,0.0,2.0,622.0,3.0,2,0,230000,45,8.0
1770,2018,51.0,6120,0,4,5,0.0,3,BrkTil,3.0,3.0,2.0,1.0,939.0,5,4,1513,0.0,1,1,4,1,3,7,0,0.0,1.0,180.0,2.0,0,24,137500,150,87.0
1771,1328,55.0,7111,1,4,5,0.0,4,BrkTil,3.0,3.0,1.0,2.0,1008.0,3,4,1143,0.0,1,0,2,1,3,7,1,1.0,1.0,288.0,3.0,2,265,138000,0,80.0
1772,801,66.0,19255,1,13,6,100.0,4,CBlock,4.0,3.0,3.0,3.0,520.0,4,4,1338,0.0,1,1,2,1,4,5,1,1.0,1.0,576.0,3.0,2,0,156500,0,26.0
1773,400,70.0,8120,0,11,4,0.0,3,CBlock,3.0,3.0,1.0,5.0,864.0,5,4,864,0.0,1,0,3,1,3,7,0,0.0,1.0,463.0,3.0,2,0,124500,0,39.0
1774,1650,92.0,11952,0,16,7,0.0,3,CBlock,4.0,3.0,1.0,1.0,808.0,3,4,1969,0.0,2,1,3,1,3,7,1,4.0,2.0,534.0,3.0,2,0,190000,276,30.0
1775,1084,43.0,3182,0,17,7,16.0,4,PConc,4.0,3.0,3.0,1.0,1266.0,5,4,1266,0.0,2,0,2,1,4,7,1,4.0,3.0,388.0,3.0,2,100,159895,16,1.0
1776,1522,51.0,9842,0,6,5,0.0,3,BrkTil,3.0,2.0,1.0,1.0,612.0,5,4,2601,0.0,3,1,4,1,3,7,0,0.0,2.0,621.0,3.0,2,183,189000,301,87.0
1777,2496,66.2833695913404,8020,1,8,5,0.0,3,CBlock,3.0,3.0,1.0,5.0,912.0,3,4,912,0.0,1,0,3,1,3,7,0,0.0,0.0,0.0,0.0,2,0,124000,0,42.0
1778,220,75.74087138852482,11341,1,8,5,180.0,3,CBlock,4.0,3.0,1.0,5.0,1392.0,3,4,1392,1.0,1,1,3,1,3,4,1,4.0,1.0,528.0,3.0,2,0,121500,95,53.0
1779,1254,76.0,12436,0,11,5,0.0,3,CBlock,3.0,3.0,1.0,1.0,1824.0,2,3,1824,0.0,2,0,5,2,3,7,0,0.0,1.0,484.0,3.0,2,0,146000,0,51.0
1780,1443,75.0,12192,1,18,7,0.0,4,PConc,4.0,3.0,1.0,6.0,928.0,5,4,1823,1.0,2,1,3,1,4,7,0,0.0,2.0,626.0,3.0,2,192,235000,36,8.0
1781,2885,44.0,3842,1,19,8,186.0,4,PConc,5.0,3.0,4.0,6.0,1594.0,5,4,1646,1.0,2,0,2,1,4,7,1,4.0,3.0,525.0,3.0,2,128,300000,208,2.0
1782,2920,24.0,2304,0,0,4,0.0,3,CBlock,3.0,3.0,1.0,1.0,546.0,4,4,1092,0.0,1,1,3,1,3,7,0,0.0,0.0,0.0,0.0,2,0,90500,0,36.0
1783,1197,74.0,13101,1,11,5,108.0,3,CBlock,3.0,3.0,1.0,2.0,1728.0,3,4,1728,0.0,2,0,6,2,3,7,0,0.0,1.0,576.0,3.0,2,0,142600,0,43.0
1784,848,67.0,9808,1,18,7,110.0,4,PConc,4.0,3.0,1.0,6.0,1573.0,5,4,1573,1.0,2,0,3,1,4,7,0,0.0,2.0,544.0,3.0,2,0,227000,72,7.0
1785,926,79.12580856086196,8145,1,19,7,0.0,3,BrkTil,3.0,3.0,1.0,2.0,920.0,5,4,2480,0.0,2,1,5,2,3,7,2,4.0,1.0,400.0,3.0,2,0,205000,57,69.0
1786,2158,73.0,17227,2,18,8,158.0,4,PConc,4.0,3.0,4.0,6.0,1341.0,5,4,1341,1.0,1,1,1,1,4,7,1,3.0,2.0,482.0,3.0,2,240,246900,84,8.0
1787,1555,60.0,5280,0,1,4,0.0,3,Stone,1.0,2.0,1.0,1.0,173.0,5,4,1361,0.0,1,0,2,1,3,7,0,0.0,1.0,185.0,2.0,2,0,89000,123,113.0
1788,278,89.0,11792,0,5,4,0.0,3,CBlock,3.0,3.0,1.0,1.0,744.0,5,2,1120,0.0,1,0,2,1,2,7,0,0.0,1.0,480.0,3.0,1,0,64000,160,62.0
1789,2522,40.0,3876,1,14,8,0.0,4,CBlock,4.0,3.0,4.0,6.0,1226.0,3,4,1226,1.0,1,0,1,1,4,7,1,3.0,3.0,484.0,3.0,2,133,170000,60,28.0
1790,434,107.0,13891,0,26,9,309.0,5,PConc,5.0,3.0,4.0,1.0,1734.0,5,4,2822,0.0,3,1,4,1,5,7,1,4.0,2.0,1020.0,3.0,2,52,582933,362,1.0
1791,2683,50.0,6000,0,3,6,0.0,3,BrkTil,3.0,3.0,1.0,4.0,1103.0,4,4,1103,0.0,1,0,2,1,4,7,1,4.0,1.0,440.0,3.0,2,166,110500,120,81.0
1792,2173,80.0,8240,0,5,6,198.0,3,CBlock,3.0,3.0,1.0,1.0,1179.0,4,4,1179,0.0,1,0,2,1,3,5,0,0.0,3.0,622.0,3.0,1,0,110000,0,47.0
1793,894,50.0,9405,0,5,5,0.0,3,CBlock,3.0,3.0,1.0,1.0,698.0,5,4,698,0.0,1,0,2,1,3,7,0,0.0,0.0,0.0,0.0,2,0,118000,200,62.0
1794,1066,85.0,10625,0,26,7,292.0,4,PConc,4.0,3.0,1.0,6.0,998.0,5,4,2046,1.0,2,1,3,1,4,7,1,4.0,2.0,871.0,3.0,2,320,284000,62,5.0
